gvkey,splticrm,spsticrm,datadate,city,fic,ggroup,gind,gsector,gsubind,idbflag,incorp,naics,spcindcd,spcseccd,spcsrc,state,conm,tic,cusip
001045,D,,31/01/2013,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,D,,28/02/2013,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,D,,31/03/2013,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,D,,30/04/2013,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,D,,31/05/2013,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,D,,30/06/2013,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,D,,31/07/2013,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,D,,31/08/2013,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,D,,30/09/2013,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,D,,31/10/2013,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,D,,30/11/2013,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B,,31/12/2013,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B,,31/01/2014,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B,,28/02/2014,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B,,31/03/2014,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B,,30/04/2014,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B,,31/05/2014,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B,,30/06/2014,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B,,31/07/2014,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B,,31/08/2014,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B,,30/09/2014,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B,,31/10/2014,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B+,,30/11/2014,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B+,,31/12/2014,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B+,,31/01/2015,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B+,,28/02/2015,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B+,,31/03/2015,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B+,,30/04/2015,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,B+,,31/05/2015,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,30/06/2015,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,31/07/2015,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,31/08/2015,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,30/09/2015,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,31/10/2015,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,30/11/2015,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,31/12/2015,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,31/01/2016,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,29/02/2016,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,31/03/2016,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,30/04/2016,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,31/05/2016,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,30/06/2016,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,31/07/2016,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,31/08/2016,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,30/09/2016,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,31/10/2016,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,30/11/2016,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,31/12/2016,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,31/01/2017,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001045,BB-,,28/02/2017,Fort Worth,USA,2030,203020,20,20302010,B,DE,481111,605,600,C,TX,AMERICAN AIRLINES GROUP INC,AAL,02376R102
001075,BBB+,A-2,31/01/2013,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,BBB+,A-2,28/02/2013,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,BBB+,A-2,31/03/2013,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,BBB+,A-2,30/04/2013,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,BBB+,A-2,31/05/2013,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,BBB+,A-2,30/06/2013,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,BBB+,A-2,31/07/2013,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,BBB+,A-2,31/08/2013,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,BBB+,A-2,30/09/2013,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,BBB+,A-2,31/10/2013,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,BBB+,A-2,30/11/2013,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/12/2013,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/01/2014,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,28/02/2014,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/03/2014,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,30/04/2014,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/05/2014,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,30/06/2014,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/07/2014,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/08/2014,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,30/09/2014,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/10/2014,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,30/11/2014,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/12/2014,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/01/2015,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,28/02/2015,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/03/2015,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,30/04/2015,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/05/2015,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,30/06/2015,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/07/2015,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/08/2015,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,30/09/2015,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/10/2015,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,30/11/2015,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/12/2015,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/01/2016,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,29/02/2016,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/03/2016,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,30/04/2016,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/05/2016,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,30/06/2016,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/07/2016,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/08/2016,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,30/09/2016,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/10/2016,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,30/11/2016,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/12/2016,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,31/01/2017,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001075,A-,A-2,28/02/2017,Phoenix,USA,5510,551010,55,55101010,D,AZ,2211,705,700,A,AZ,PINNACLE WEST CAPITAL CORP,PNW,723484101
001078,A+,A-1+,31/01/2013,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,28/02/2013,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/03/2013,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/04/2013,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/05/2013,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/06/2013,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/07/2013,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/08/2013,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/09/2013,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/10/2013,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/11/2013,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/12/2013,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/01/2014,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,28/02/2014,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/03/2014,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/04/2014,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/05/2014,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/06/2014,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/07/2014,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/08/2014,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/09/2014,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/10/2014,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/11/2014,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/12/2014,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/01/2015,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,28/02/2015,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/03/2015,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/04/2015,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/05/2015,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/06/2015,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/07/2015,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/08/2015,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/09/2015,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/10/2015,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/11/2015,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/12/2015,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/01/2016,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,29/02/2016,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/03/2016,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/04/2016,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/05/2016,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/06/2016,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/07/2016,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/08/2016,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/09/2016,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/10/2016,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,30/11/2016,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,A+,A-1+,31/12/2016,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,BBB,A-2,31/01/2017,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001078,BBB,A-2,28/02/2017,North Chicago,USA,3510,351010,35,35101010,B,IL,334510,280,905,B,IL,ABBOTT LABORATORIES,ABT,002824100
001161,B,,31/01/2013,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,28/02/2013,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/03/2013,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,30/04/2013,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/05/2013,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,30/06/2013,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/07/2013,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/08/2013,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,30/09/2013,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/10/2013,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,30/11/2013,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/12/2013,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/01/2014,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,28/02/2014,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/03/2014,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,30/04/2014,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/05/2014,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,30/06/2014,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/07/2014,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/08/2014,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,30/09/2014,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
001161,B,,31/10/2014,Santa Clara,USA,4530,453010,45,45301020,B,DE,334413,235,940,C,CA,ADVANCED MICRO DEVICES,AMD,007903107
